x,y,z,u,v,w,p
0.508771,0,1.26364,-0.00871234,0.000455793,0.869078,-2.89326
0.522828,0,1.26364,-0.0227149,0.000449876,0.865955,-2.9035
0.518143,0,1.26364,-0.0180394,0.000452119,0.869966,-2.90005
0.518143,0,1.27273,-0.0177422,0.000447623,0.867936,-2.90456
0.5,0,1.28182,-1.58E-07,1.58E-08,3.02E-05,-2.89896
0.5,0,1.28182,0,0,0,-2.89896
0.5,0,1.30909,0,0,0,-2.9121
0.5,0,1.3,0,0,0,-2.90783
0.5,0,1.3,-1.69E-07,1.71E-08,3.32E-05,-2.90783
0.5,0,1.30909,-1.58E-07,1.61E-08,3.15E-05,-2.9121
-0.513471,0,1.28182,0.062513,0.00019287,-0.220799,8.45015
-0.52756,0,1.3,0.130875,0.000208419,-0.170475,8.30125
-0.522862,0,1.3,0.108006,0.000206341,-0.178381,8.36348
-0.508777,0,1.3,0.041879,0.000178511,-0.202568,8.54596
-0.513471,0,1.3,0.0628676,0.000192121,-0.194314,8.48773
-0.513471,0,1.30909,0.0630684,0.000191174,-0.180817,8.50624
-0.504085,0,1.3,0.0250179,0.000153229,-0.209683,8.58735
0.504084,0,1.3,-0.00423841,0.000429685,0.834314,-2.90877
0.518143,0,1.28182,-0.0174377,0.000443239,0.865825,-2.90896
0.508771,0,1.3,-0.00813377,0.00043803,0.860177,-2.91117
0.522828,0,1.3,-0.0212047,0.000432476,0.857514,-2.92062
0.518143,0,1.3,-0.016843,0.000434615,0.861378,-2.91742
0.518143,0,1.30909,-0.016537,0.000430498,0.859046,-2.9215
0.5,0,1.31818,-1.55E-07,1.60E-08,3.15E-05,-2.91627
0.5,0,1.31818,0,0,0,-2.91627
0.5,0,1.34545,0,0,0,-2.92809
0.5,0,1.33636,0,0,0,-2.92426
0.5,0,1.33636,-1.49E-07,1.57E-08,3.13E-05,-2.92426
0.5,0,1.34545,-1.46E-07,1.55E-08,3.12E-05,-2.92809
-0.513471,0,1.31818,0.0632696,0.000190271,-0.167125,8.52458
-0.52756,0,1.33636,0.132513,0.000206226,-0.114875,8.36935
-0.522862,0,1.33636,0.109353,0.000204115,-0.122875,8.43322
-0.508777,0,1.33636,0.0424508,0.000175131,-0.147919,8.6205
-0.513471,0,1.33636,0.0636494,0.000189332,-0.139185,8.5607
-0.513471,0,1.34545,0.0638654,0.000188251,-0.124935,8.57844
-0.504085,0,1.33636,0.0255426,0.000149167,-0.156589,8.66287
0.504084,0,1.33636,-0.00393176,0.000412912,0.824151,-2.92513
0.518143,0,1.31818,-0.0162231,0.000426408,0.85663,-2.92547
0.508771,0,1.33636,-0.00753754,0.000421308,0.850061,-2.92732
0.522828,0,1.33636,-0.0196463,0.000416201,0.847839,-2.93598
0.518143,0,1.33636,-0.0156086,0.000418249,0.851559,-2.93305
0.518143,0,1.34545,-0.0152925,0.000414303,0.848909,-2.93668
0.5,0,1.35455,-1.43E-07,1.54E-08,3.11E-05,-2.93181
0.5,0,1.35455,0,0,0,-2.93181
0.5,0,1.38182,0,0,0,-2.9423
0.5,0,1.37273,0,0,0,-2.93892
0.5,0,1.37273,-1.38E-07,1.51E-08,3.10E-05,-2.93892
0.5,0,1.38182,-1.41E-07,1.57E-08,3.24E-05,-2.9423
-0.513471,0,1.35455,0.0640829,0.000187217,-0.110471,8.596
-0.52756,0,1.37273,0.134282,0.000203722,-0.0560497,8.4339
-0.522862,0,1.37273,0.110809,0.00020157,-0.0641743,8.49953
-0.508777,0,1.37273,0.0430723,0.000171195,-0.0901927,8.69197
-0.513471,0,1.37273,0.0644963,0.000186146,-0.0809297,8.63048
-0.513471,0,1.38182,0.0647338,0.000184983,-0.0658496,8.64736
-0.504085,0,1.37273,0.0261246,0.000144115,-0.100517,8.73538
0.504084,0,1.37273,-0.00361439,0.000397459,0.812763,-2.9397
0.518143,0,1.35455,-0.0149684,0.000410404,0.84617,-2.9402
0.508771,0,1.37273,-0.00692128,0.00040556,0.838669,-2.94169
0.522828,0,1.37273,-0.0180365,0.000400876,0.836864,-2.94955
0.518143,0,1.37273,-0.0143333,0.000402777,0.840442,-2.94689
0.518143,0,1.38182,-0.014007,0.000399149,0.837457,-2.95007
0.5,0,1.39091,-1.32E-07,1.49E-08,3.08E-05,-2.94557
0.5,0,1.39091,0,0,0,-2.94557
0.5,0,1.41818,0,0,0,-2.95469
0.5,0,1.40909,0,0,0,-2.95176
0.5,0,1.40909,-1.26E-07,1.47E-08,3.06E-05,-2.95176
0.5,0,1.41818,-1.16E-07,1.38E-08,2.90E-05,-2.95469
-0.513471,0,1.39091,0.0649756,0.00018388,-0.0505355,8.66403
-0.52756,0,1.40909,0.136204,0.00020101,0.00632706,8.4945
-0.522862,0,1.40909,0.112391,0.000198834,-0.00196152,8.56202
-0.508777,0,1.40909,0.0437658,0.000167085,-0.0290796,8.75998
-0.513471,0,1.40909,0.0654275,0.000182797,-0.0192475,8.6967
-0.513471,0,1.41818,0.0656659,0.000181595,-0.00325753,8.71275
-0.504085,0,1.40909,0.0267615,0.000138751,-0.0410934,8.80443
0.504084,0,1.40909,-0.00328772,0.00038329,0.800081,-2.95247
0.518143,0,1.39091,-0.0136731,0.000395581,0.834379,-2.95313
0.508771,0,1.40909,-0.00628605,0.000391198,0.82593,-2.95425
0.522828,0,1.40909,-0.0163775,0.000386786,0.824521,-2.9613
0.518143,0,1.40909,-0.0130185,0.000388597,0.827959,-2.95891
0.518143,0,1.41818,-0.0126828,0.00038528,0.824622,-2.96163
0.5,0,1.42727,-1.14E-07,1.38E-08,2.89E-05,-2.9575
0.5,0,1.42727,0,0,0,-2.9575
0.5,0,1.45455,0,0,0,-2.96524
0.5,0,1.44545,0,0,0,-2.96277
0.5,0,1.44545,-1.03E-07,1.29E-08,2.73E-05,-2.96277
0.5,0,1.45455,-1.16E-07,1.49E-08,3.17E-05,-2.96524
-0.513471,0,1.42727,0.0659079,0.000180445,0.0130074,8.72854
-0.52756,0,1.44545,0.138296,0.000198121,0.0726992,8.55064
-0.522862,0,1.44545,0.114099,0.000195941,0.0642069,8.62027
-0.508777,0,1.44545,0.044442,0.000162997,0.0358236,8.82438
-0.513471,0,1.44545,0.0663923,0.000179364,0.0463086,8.75914
-0.513471,0,1.45455,0.0666826,0.000178145,0.0633342,8.77392
-0.504085,0,1.44545,0.0271634,0.000133526,0.0218233,8.86983
0.504084,0,1.44545,-0.00295206,0.000370431,0.786035,-2.9634
0.518143,0,1.42727,-0.0123396,0.000382026,0.821187,-2.96424
0.508771,0,1.44545,-0.0056327,0.000378145,0.81177,-2.96498
0.522828,0,1.44545,-0.0146715,0.000373908,0.81074,-2.97122
0.518143,0,1.44545,-0.0116661,0.000375655,0.814038,-2.9691
0.518143,0,1.45455,-0.0113209,0.000372645,0.810329,-2.97136
0.5,0,1.46364,-1.02E-07,1.34E-08,2.87E-05,-2.96759
0.5,0,1.46364,0,0,0,-2.96759
0.5,0,1.49091,0,0,0,-2.97393
0.5,0,1.48182,0,0,0,-2.97194
0.5,0,1.48182,-8.66E-08,1.19E-08,2.56E-05,-2.97194
0.5,0,1.49091,-8.39E-08,1.19E-08,2.55E-05,-2.97393
-0.513471,0,1.46364,0.066976,0.000176933,0.0806392,8.78845
-0.52756,0,1.48182,0.140662,0.000195045,0.143536,8.60149
-0.522862,0,1.48182,0.116041,0.000192885,0.134776,8.67349
-0.508777,0,1.48182,0.0451073,0.000158843,0.104886,8.88383
-0.513471,0,1.48182,0.0675086,0.000175824,0.116108,8.81676
-0.513471,0,1.49091,0.0678123,0.000174548,0.134288,8.83041
-0.504085,0,1.48182,0.0274891,0.000128251,0.0888616,8.93093
0.504084,0,1.48182,-0.00260696,0.000358891,0.770548,-2.97249
0.518143,0,1.46364,-0.0109679,0.000369702,0.806516,-2.97351
0.508771,0,1.48182,-0.00496035,0.000366384,0.796107,-2.97386
0.522828,0,1.48182,-0.0129155,0.000362246,0.795438,-2.97929
0.518143,0,1.48182,-0.0102741,0.000363945,0.798595,-2.97743
0.518143,0,1.49091,-0.00991813,0.000361244,0.794489,-2.97923
0.5,0,1.5,-8.63E-08,1.26E-08,2.71E-05,-2.97582
0.5,0,1.5,0,0,0,-2.97582
0.5,0,1.52727,0,0,0,-2.98076
0.5,0,1.51818,0,0,0,-2.97923
0.5,0,1.51818,-8.10E-08,1.26E-08,2.71E-05,-2.97923
0.5,0,1.52727,-7.82E-08,1.25E-08,2.71E-05,-2.98076
-0.513471,0,1.5,0.0681259,0.000173204,0.1528,8.84372
-0.52756,0,1.51818,0.143339,0.000191688,0.219489,8.64635
-0.522862,0,1.51818,0.118222,0.000189541,0.210398,8.72102
-0.508777,0,1.51818,0.0458366,0.000154132,0.178711,8.93834
-0.513471,0,1.51818,0.0687356,0.000171873,0.190803,8.86929
-0.513471,0,1.52727,0.0690887,0.000170491,0.210306,8.88148
-0.504085,0,1.51818,0.027669,0.000122184,0.160362,8.98693
0.504084,0,1.51818,-0.00225117,0.000348601,0.753522,-2.9797
0.518143,0,1.5,-0.00955409,0.000358616,0.790273,-2.98091
0.508771,0,1.51818,-0.00426655,0.00035588,0.778838,-2.98087
0.522828,0,1.51818,-0.0111024,0.000351787,0.778507,-2.98548
0.518143,0,1.51818,-0.00883699,0.000353456,0.781523,-2.9839
0.518143,0,1.52727,-0.00846849,0.000351061,0.776991,-2.98523
0.5,0,1.53636,-7.57E-08,1.26E-08,2.73E-05,-2.98217
0.5,0,1.53636,0,0,0,-2.98217
0.5,0,1.56364,0,0,0,-2.98569
0.5,0,1.55455,0,0,0,-2.98463
0.5,0,1.55455,-8.23E-08,1.48E-08,3.21E-05,-2.98463
0.5,0,1.56364,-7.16E-08,1.35E-08,2.92E-05,-2.98569
-0.513471,0,1.53636,0.0694547,0.000168969,0.230189,8.89328
-0.52756,0,1.55455,0.146455,0.000187878,0.301322,8.68407
-0.522862,0,1.55455,0.120765,0.000185723,0.291816,8.76177
-0.508777,0,1.55455,0.0467038,0.000148682,0.257961,8.98698
-0.513471,0,1.55455,0.0701716,0.000167313,0.271083,8.91568
-0.513471,0,1.56364,0.0705867,0.000165781,0.292114,8.92621
-0.504085,0,1.55455,0.0279383,0.000115176,0.236986,9.03727
0.504084,0,1.55455,-0.00188302,0.000339533,0.734839,-2.98503
0.518143,0,1.53636,-0.00809142,0.000348745,0.772341,-2.98644
0.508771,0,1.55455,-0.00354781,0.000346611,0.759838,-2.98599
0.522828,0,1.55455,-0.00922189,0.000342517,0.759815,-2.98979
0.518143,0,1.55455,-0.00734691,0.000344171,0.762693,-2.98848
0.518143,0,1.56364,-0.00696367,0.000342079,0.757696,-2.98933
0.5,0,1.57273,-6.90E-08,1.37E-08,2.96E-05,-2.98662
0.5,0,1.57273,0,0,0,-2.98662
0.5,0,1.6,0,0,0,-2.98871
0.5,0,1.59091,0,0,0,-2.98813
0.5,0,1.59091,-6.72E-08,1.49E-08,3.20E-05,-2.98813
0.5,0,1.6,-6.11E-08,1.44E-08,3.09E-05,-2.98871
-0.513471,0,1.57273,0.0710195,0.000164035,0.313584,8.93628
-0.52756,0,1.59091,0.150155,0.000183401,0.389986,8.71329
-0.522862,0,1.59091,0.123782,0.000181211,0.379965,8.79451
-0.508777,0,1.59091,0.0477446,0.000142314,0.343514,9.02897
-0.513471,0,1.59091,0.0718764,0.000161939,0.357847,8.95502
-0.513471,0,1.6,0.0723736,0.000160197,0.380665,8.9636
-0.504085,0,1.59091,0.0283073,0.000107107,0.319576,9.08124
0.504084,0,1.59091,-0.00150056,0.000331785,0.714354,-2.98845
0.518143,0,1.57273,-0.00657119,0.000340078,0.752571,-2.99006
0.508771,0,1.59091,-0.00279989,0.000338646,0.738948,-2.9892
0.522828,0,1.59091,-0.00726153,0.000334449,0.739196,-2.99218
0.518143,0,1.59091,-0.00579433,0.000336116,0.741938,-2.99114
0.518143,0,1.6,-0.00539359,0.000334343,0.736431,-2.99151
0.5,0,1.60909,-6.18E-08,1.56E-08,3.34E-05,-2.98916
0.5,0,1.60909,0,0,0,-2.98916
0.5,0,1.63636,0,0,0,-2.98981
0.5,0,1.62727,0,0,0,-2.98971
0.5,0,1.62727,-5.95E-08,1.76E-08,3.74E-05,-2.98971
0.5,0,1.63636,-5.41E-08,1.76E-08,3.72E-05,-2.98981
-0.513471,0,1.60909,0.0728955,0.00015815,0.404001,8.97165
-0.52756,0,1.62727,0.154638,0.000177999,0.486699,8.73223
-0.522863,0,1.62727,0.127438,0.000175724,0.476043,8.81767
-0.508777,0,1.62727,0.0490174,0.000134662,0.436478,9.06323
-0.513471,0,1.62727,0.0739416,0.000155417,0.452241,8.98606
-0.513471,0,1.63636,0.0745507,0.000153349,0.47718,8.99234
-0.504085,0,1.62727,0.0288051,9.76E-05,0.409171,9.11787
0.504084,0,1.62727,-0.00110148,0.000325558,0.691893,-2.98995
0.518143,0,1.60909,-0.00498276,0.000332672,0.730781,-2.99176
0.508771,0,1.62727,-0.00201795,0.00033207,0.715981,-2.99049
0.522828,0,1.62727,-0.005206,0.00032759,0.716444,-2.99264
0.518143,0,1.62727,-0.00416786,0.000329309,0.719059,-2.99188
0.518143,0,1.63636,-0.00374668,0.000327834,0.712985,-2.99177
0.5,0,1.64545,-5.18E-08,1.87E-08,3.94E-05,-2.98978
0.5,0,1.64545,0,0,0,-2.98978
0.5,0,1.67273,0,0,0,-2.989
0.5,0,1.66364,0,0,0,-2.98938
0.5,0,1.66364,-4.52E-08,2.12E-08,4.41E-05,-2.98938
0.5,0,1.67273,-4.11E-08,2.27E-08,4.69E-05,-2.989
-0.513471,0,1.64545,0.0751947,0.000150875,0.50274,8.99796
-0.52756,0,1.66364,0.160203,0.000171319,0.593043,8.73848
-0.522863,0,1.66364,0.131977,0.000168859,0.581609,8.82908
-0.508777,0,1.66364,0.0506103,0.000125096,0.538287,9.0883
-0.513471,0,1.66364,0.0765047,0.000147205,0.555753,9.00715
-0.513471,0,1.67273,0.0772713,0.000144634,0.583256,9.01062
-0.504085,0,1.66364,0.0294774,8.59E-05,0.507113,9.14585
0.504084,0,1.66364,-0.000685079,0.000320646,0.667259,-2.98953
0.518143,0,1.64545,-0.00331461,0.000326452,0.706752,-2.99153
0.508771,0,1.66364,-0.00119915,0.000326702,0.690716,-2.98987
0.522828,0,1.66364,-0.00304031,0.000321731,0.691312,-2.99116
0.518143,0,1.66364,-0.0024573,0.000323553,0.693814,-2.99068
0.518143,0,1.67273,-0.00201421,0.00032228,0.687106,-2.99009
-0.522863,0,1.7,0.137777,0.000160026,0.698748,8.82565
-0.522863,0,1.70909,0.139545,0.000156416,0.730135,8.82221
-0.52756,0,1.7,0.167312,0.000162857,0.711132,8.72857
-0.52756,0,1.70909,0.169491,0.000159654,0.742788,8.72351
-0.513471,0,1.70345,0.0801595,0.000135235,0.682011,9.01589
-0.508777,0,1.70409,0.0529457,0.000111028,0.664389,9.10277
-0.508777,0,1.70909,0.0532932,0.000109025,0.680957,9.10353
-0.513471,0,1.70909,0.0807786,0.000133167,0.70105,9.01583
-0.504085,0,1.70909,0.030695,6.65E-05,0.644048,9.16585
-0.504085,0,1.70412,0.0305322,6.89E-05,0.628259,9.16449
0.5,0,1.68182,-3.98E-08,2.70E-08,5.53E-05,-2.98851
0.5,0,1.68182,0,0,0,-2.98851
0.5,0,1.70909,0,0,0,-2.98636
0.5,0,1.7,0,0,0,-2.9872
0.500001,0,1.7,-3.77E-08,4.95E-08,0.000100101,-2.9872
0.500001,0,1.70909,-3.94E-08,9.96E-08,0.000199983,-2.98636
0.51829,0,1.70909,-0.000177982,0.000316906,0.658418,-2.98653
0.522828,0,1.70236,-0.000591648,0.000315934,0.661578,-2.98748
0.522828,0,1.70909,-0.000145608,0.000314897,0.656094,-2.98665
-0.513471,0,1.68182,0.0780885,0.000141536,0.611518,9.01324
-0.508777,0,1.7,0.052662,0.000112664,0.650861,9.10214
-0.513471,0,1.7,0.0797811,0.000136498,0.670377,9.01592
-0.504085,0,1.7,0.0303975,7.09E-05,0.615194,9.16337
0.504084,0,1.7,-0.000240827,0.000316432,0.640256,-2.98726
0.518143,0,1.68182,-0.00155947,0.000321068,0.680219,-2.98938
0.508771,0,1.7,-0.000334908,0.000321965,0.662911,-2.98736
0.522828,0,1.7,-0.000747766,0.000316298,0.663497,-2.98778
0.518143,0,1.70909,-0.000179027,0.000316971,0.658493,-2.98653
0.518143,0,1.7,-0.000652127,0.000318283,0.665913,-2.98759
-0.522863,0,1.71818,0.141442,0.000152686,0.762529,8.81724
-0.527561,0,1.71818,0.171812,0.00015643,0.775468,8.71659
-0.513471,0,1.71818,0.0818524,0.00012916,0.732675,9.01463
-0.508777,0,1.71818,0.0539735,0.000104587,0.711972,9.10394
-0.522863,0,1.73636,0.145451,0.000148328,0.830355,8.80267
-0.522863,0,1.74546,0.147842,0.000143773,0.865944,8.79338
-0.527561,0,1.73636,0.176709,0.000151844,0.843898,8.69721
-0.527561,0,1.74546,0.179652,0.000147785,0.879813,8.68579
-0.508777,0,1.73636,0.0554014,9.59E-05,0.776885,9.10169
-0.508777,0,1.74545,0.056261,9.09E-05,0.81089,9.09886
-0.513471,0,1.73636,0.0841236,0.000122073,0.798894,9.0088
-0.513471,0,1.74545,0.0854747,0.000117559,0.833605,9.00397
-0.504085,0,1.71818,0.0310205,6.12E-05,0.673775,9.16744
-0.504085,0,1.74545,0.0321078,4.48E-05,0.768464,9.16636
-0.504085,0,1.73636,0.0316879,5.09E-05,0.735931,9.16774
0.504084,0,1.71818,-4.59E-06,0.000314419,0.625782,-2.98543
0.5,0,1.71818,0,0,0,-2.98541
0.504084,0,1.73636,0.000239713,0.00031172,0.610607,-2.98316
0.504084,0,1.74545,0.000365213,0.000310153,0.602757,-2.98188
0.5,0,1.73636,0,0,0,-2.98319
0.5,0,1.74545,0,0,0,-2.98193
0.508771,0,1.71818,0.000122525,0.000319668,0.647976,-2.9854
0.518143,0,1.70937,-0.000163943,0.00031693,0.658257,-2.98649
0.518143,0,1.71818,0.000307737,0.000315644,0.650874,-2.98535
0.522828,0,1.71818,0.0004743,0.000313471,0.648484,-2.9854
0.508771,0,1.74545,0.000809838,0.000314994,0.624155,-2.98167
0.508771,0,1.73636,0.000575972,0.000316684,0.632285,-2.98301
0.518143,0,1.73636,0.00127471,0.000312215,0.635039,-2.98266
0.522828,0,1.73636,0.00170217,0.000309962,0.632659,-2.98255
0.518143,0,1.74545,0.00177732,0.000310354,0.626818,-2.98117
0.522829,0,1.74546,0.00234563,0.000307973,0.624439,-2.98099
-0.522864,0,1.75455,0.150431,0.000138994,0.902839,8.78191
-0.527561,0,1.75455,0.182815,0.000143637,0.917054,8.67172
-0.513471,0,1.75455,0.0869448,0.000112162,0.869552,8.99758
-0.508777,0,1.75455,0.0571984,8.48E-05,0.846089,9.09466
-0.522864,0,1.77273,0.156032,0.000132293,0.980634,8.75236
-0.522864,0,1.78182,0.159414,0.000126241,1.02177,8.73457
-0.527562,0,1.77273,0.189646,0.000137032,0.995576,8.63571
-0.527562,0,1.78182,0.193798,0.000131645,1.0371,8.61503
-0.508777,0,1.77273,0.059219,7.23E-05,0.920299,9.08194
-0.508777,0,1.78182,0.0604455,6.50E-05,0.959484,9.07312
-0.513471,0,1.77273,0.0901309,0.000101861,0.945367,8.97991
-0.513471,0,1.78182,0.0920481,9.54E-05,0.985423,8.96829
-0.504085,0,1.75455,0.0325721,3.76E-05,0.802128,9.16376
-0.504085,0,1.78182,0.0341751,1.36E-05,0.910462,9.14778
-0.504085,0,1.77273,0.0335586,2.25E-05,0.873045,9.15457
0.5,0,1.75455,0,0,0,-2.98058
0.504084,0,1.75455,0.000491812,0.000308687,0.594723,-2.98049
0.504084,0,1.77273,0.000743346,0.00030403,0.578095,-2.97746
0.504084,0,1.78182,0.000873738,0.000300971,0.569507,-2.97583
0.5,0,1.77273,0,0,0,-2.9776
0.5,0,1.78182,0,0,0,-2.976
0.508771,0,1.75455,0.00104871,0.0003133,0.615821,-2.98023
0.518143,0,1.75455,0.00229361,0.000308293,0.618372,-2.97958
0.522829,0,1.75455,0.00300754,0.000305764,0.615982,-2.97931
0.508771,0,1.78182,0.00175534,0.000304943,0.589572,-2.97538
0.508771,0,1.77273,0.00151538,0.000308221,0.598529,-2.97707
0.518144,0,1.77273,0.0033146,0.000302499,0.600801,-2.9761
0.522829,0,1.77273,0.00431442,0.000299771,0.598376,-2.97566
0.518144,0,1.78182,0.00384634,0.000298918,0.591673,-2.97426
0.522829,0,1.78182,0.00500177,0.00029598,0.589221,-2.97373
-0.522865,0,1.79091,0.163116,0.000119767,1.06467,8.71344
-0.527563,0,1.79091,0.198312,0.000126035,1.08041,8.59025
-0.513472,0,1.79091,0.0941597,8.77E-05,1.02716,8.95431
-0.508777,0,1.79091,0.0618002,5.61E-05,1.00029,9.06226
-0.522866,0,1.80909,0.171351,0.00010914,1.15599,8.66086
-0.522867,0,1.81819,0.176406,0.000100605,1.20479,8.62956
-0.527564,0,1.8091,0.208331,0.000116103,1.17259,8.52863
-0.527565,0,1.81819,0.214516,0.000108568,1.22184,8.49325
-0.508778,0,1.80909,0.0648122,3.69E-05,1.08721,9.03381
-0.508778,0,1.81818,0.0666655,2.56E-05,1.13362,9.01566
-0.513472,0,1.80909,0.0988706,7.19E-05,1.11606,8.91865
-0.513472,0,1.81818,0.101751,6.21E-05,1.16355,8.89635
-0.504085,0,1.79091,0.0348641,2.61E-06,0.949419,9.13921
-0.504085,0,1.81818,0.0373359,-3.48E-05,1.07661,9.1008
-0.504085,0,1.80909,0.0363837,-2.10E-05,1.03235,9.11592
0.5,0,1.79091,0,0,0,-2.97433
0.504084,0,1.79091,0.0010081,0.000297725,0.560728,-2.97413
0.504084,0,1.80909,0.00127206,0.000287734,0.542587,-2.97056
0.504084,0,1.81818,0.00139457,0.000281029,0.533239,-2.96871
0.5,0,1.80909,0,0,0,-2.97081
0.5,0,1.81818,0,0,0,-2.96899
0.508771,0,1.79091,0.00200056,0.000301312,0.580393,-2.97361
0.518144,0,1.79091,0.00439334,0.000294703,0.582289,-2.97233
0.52283,0,1.79091,0.00571,0.000291514,0.579794,-2.97171
0.508772,0,1.81818,0.00271054,0.000283503,0.551517,-2.968
0.508772,0,1.80909,0.00247725,0.000290608,0.561366,-2.9699
0.518145,0,1.80909,0.00547366,0.000282793,0.562757,-2.96827
0.522831,0,1.80909,0.00710862,0.000279151,0.560145,-2.96746
0.518145,0,1.81818,0.00603767,0.000275133,0.552603,-2.9662
0.522831,0,1.81819,0.00785061,0.000271108,0.549911,-2.96528
-0.522868,0,1.82728,0.182019,9.14E-05,1.25611,8.59267
-0.527567,0,1.82728,0.221338,0.00010064,1.27363,8.45098
-0.513473,0,1.82727,0.104975,5.06E-05,1.21345,8.87007
-0.508778,0,1.82727,0.0687464,1.21E-05,1.18237,8.99413
-0.52287,0,1.84546,0.194981,7.46E-05,1.36684,8.50108
-0.522872,0,1.85456,0.20314,6.23E-05,1.42692,8.4459
-0.52757,0,1.84547,0.237045,8.55E-05,1.38529,8.34608
-0.527573,0,1.85456,0.246975,7.47E-05,1.44582,8.28484
-0.508778,0,1.84546,0.073567,-1.76E-05,1.28775,8.93937
-0.508779,0,1.85455,0.0766075,-3.51E-05,1.34497,8.90486
-0.513474,0,1.84546,0.112451,2.61E-05,1.32129,8.80408
-0.513474,0,1.85455,0.117145,1.12E-05,1.37985,8.76292
-0.504085,0,1.82727,0.0384156,-5.14E-05,1.1231,9.08274
-0.504085,0,1.85455,0.0425007,-0.000109279,1.27818,9.00651
-0.504085,0,1.84545,0.04091,-8.80E-05,1.2236,9.03611
0.5,0,1.82727,0,0,0,-2.96716
0.504084,0,1.82727,0.00150609,0.000273716,0.523702,-2.96685
0.504084,0,1.84545,0.00170989,0.000253199,0.504137,-2.96323
0.504084,0,1.85455,0.00181049,0.00023977,0.494128,-2.9615
0.5,0,1.84545,0,0,0,-2.96358
0.5,0,1.85455,0,0,0,-2.96188
0.508772,0,1.82727,0.00293889,0.000275473,0.541418,-2.96609
0.518146,0,1.82728,0.00661352,0.000266078,0.542151,-2.96409
0.522832,0,1.82728,0.00861497,0.000261584,0.539354,-2.96306
0.508773,0,1.85455,0.00360971,0.000239149,0.509727,-2.96052
0.508772,0,1.84546,0.00337888,0.000253405,0.52052,-2.96233
0.518147,0,1.84546,0.00773702,0.00024168,0.520337,-2.95986
0.522834,0,1.84546,0.010126,0.000236237,0.517274,-2.95856
0.518148,0,1.85455,0.00834393,0.000226469,0.508956,-2.9578
0.522836,0,1.85456,0.0109615,0.000220398,0.505716,-2.95635
-0.522874,0,1.86365,0.212404,4.90E-05,1.49085,8.38011
-0.527576,0,1.86366,0.258169,6.34E-05,1.5102,8.21059
-0.513475,0,1.86364,0.122525,-6.01E-06,1.44217,8.71417
-0.508779,0,1.86364,0.0801062,-5.54E-05,1.40587,8.86395
-0.522881,0,1.88185,0.235011,2.32E-05,1.63165,8.21297
-0.522887,0,1.89095,0.24986,5.54E-06,1.70986,8.10863
-0.527585,0,1.88185,0.28536,4.07E-05,1.65168,8.02269
-0.527592,0,1.89096,0.303251,2.54E-05,1.73006,7.90892
-0.50878,0,1.88182,0.0887199,-0.000100834,1.54066,8.75831
-0.508781,0,1.89092,0.0944114,-0.000127117,1.61589,8.68998
-0.513478,0,1.88183,0.135749,-4.33E-05,1.57993,8.58914
-0.51348,0,1.89092,0.144446,-6.55E-05,1.65673,8.50879
-0.504086,0,1.86364,0.0443453,-0.000134389,1.33629,8.97137
-0.504086,0,1.89091,0.0519212,-0.000223511,1.53711,8.82071
-0.504086,0,1.88182,0.0488935,-0.000190971,1.4651,8.87998
0.5,0,1.86364,0,0,0,-2.96026
0.504084,0,1.86364,0.00190795,0.000225478,0.483962,-2.95985
0.504084,0,1.88182,0.00207593,0.000190489,0.463203,-2.95698
0.504085,0,1.89091,0.0021852,0.000170129,0.452611,-2.95586
0.5,0,1.88182,0,0,0,-2.95745
0.5,0,1.89091,0,0,0,-2.95637
0.508773,0,1.86364,0.00384289,0.000223451,0.49868,-2.95878
0.51815,0,1.86365,0.0089851,0.000209187,0.497199,-2.95576
0.522838,0,1.86365,0.011853,0.0002024,0.493733,-2.95415
0.508775,0,1.89092,0.00461869,0.000163232,0.463885,-2.95445
0.508774,0,1.88182,0.00430514,0.000185232,0.475794,-2.9557
0.518154,0,1.88184,0.0103841,0.000167472,0.472443,-2.95191
0.522844,0,1.88184,0.0138295,0.000159414,0.468386,-2.94985
0.518157,0,1.89093,0.0113284,0.000144064,0.459315,-2.95019
0.522849,0,1.89094,0.0151698,0.000135369,0.454874,-2.94788
-0.522893,0,1.90005,0.267365,-1.30E-05,1.79461,7.98032
-0.5276,0,1.90006,0.324146,9.70E-06,1.81482,7.76627
-0.513483,0,1.90002,0.154829,-9.03E-05,1.74021,8.41086
-0.508783,0,1.90001,0.101239,-0.000156931,1.69777,8.60687
-0.522915,0,1.91827,0.313848,-4.88E-05,1.98755,7.63636
-0.522932,0,1.92739,0.346657,-7.12E-05,2.09878,7.4063
-0.527626,0,1.91829,0.379163,-2.14E-05,2.00658,7.38837
-0.527646,0,1.92742,0.417788,-4.09E-05,2.11619,7.14419
-0.508788,0,1.9182,0.119764,-0.000220846,1.88677,8.37981
-0.508792,0,1.92731,0.133122,-0.000255129,1.99776,8.22243
-0.513493,0,1.91823,0.182816,-0.000142141,1.93218,8.1445
-0.513502,0,1.92734,0.202822,-0.000170558,2.04435,7.96068
-0.504086,0,1.9,0.0555754,-0.000260919,1.61564,8.74874
-0.504089,0,1.92728,0.0727505,-0.000386348,1.90553,8.41495
-0.504088,0,1.91819,0.0655632,-0.000342633,1.7978,8.55165
0.5,0,1.9,0,0,0,-2.95557
0.504085,0,1.9,0.00233616,0.000148612,0.441796,-2.95501
